time,id,x,y,z
0.65,16,6.43,0.0,1.03
0.65,17,7.95,0.0,1.09
0.65,18,9.45,0.0,1.11
0.65,19,10.93,0.0,1.05
0.65,20,12.41,0.0,0.95
0.66,1,-12.35,0.0,0.93
0.66,2,-10.87,0.0,1.01
0.66,3,-9.41,0.0,1.13
0.66,4,-7.93,0.0,1.2
0.66,5,-6.43,0.0,1.18
0.66,6,-4.9,0.0,1.12
0.66,7,-3.38,0.0,1.06
0.66,8,-1.87,0.0,1.03
0.66,9,-0.36,0.0,0.99
0.66,10,0.07,0.0,0.67
0.66,11,0.0,0.0,0.45
0.66,12,0.32,0.0,0.64
0.66,13,1.83,0.0,0.82
0.66,14,3.34,0.0,0.91
0.66,15,4.86,0.0,0.97
0.66,16,6.38,0.0,1.04
0.66,17,7.9,0.0,1.11
0.66,18,9.41,0.0,1.13
0.66,19,10.89,0.0,1.07
0.66,20,12.36,0.0,0.96
0.68,1,-12.3,0.0,0.94
0.68,2,-10.82,0.0,1.02
0.68,3,-9.36,0.0,1.15
0.68,4,-7.89,0.0,1.22
0.68,5,-6.38,0.0,1.2
0.68,6,-4.86,0.0,1.14
0.68,7,-3.34,0.0,1.07
0.68,8,-1.83,0.0,1.04
0.68,9,-0.32,0.0,1.0
0.68,10,0.07,0.0,0.67
0.68,11,0.0,0.0,0.45
0.68,12,0.28,0.0,0.64
0.68,13,1.78,0.0,0.83
0.68,14,3.3,0.0,0.92
0.68,15,4.81,0.0,0.98
0.68,16,6.33,0.0,1.05
0.68,17,7.85,0.0,1.12
0.68,18,9.36,0.0,1.14
0.68,19,10.84,0.0,1.08
0.68,20,12.31,0.0,0.97
0.7,1,-12.25,0.0,0.95
0.7,2,-10.77,0.0,1.04
0.7,3,-9.31,0.0,1.16
0.7,4,-7.84,0.0,1.24
0.7,5,-6.33,0.0,1.22
0.7,6,-4.81,0.0,1.15
0.7,7,-3.29,0.0,1.09
0.7,8,-1.78,0.0,1.05
0.7,9,-0.27,0.0,1.02
0.7,10,0.07,0.0,0.67
0.7,11,0.0,0.0,0.45
0.7,12,0.24,0.0,0.65
0.7,13,1.73,0.0,0.84
0.7,14,3.25,0.0,0.93
0.7,15,4.76,0.0,0.99
0.7,16,6.28,0.0,1.07
0.7,17,7.8,0.0,1.14
0.7,18,9.31,0.0,1.16
0.7,19,10.79,0.0,1.09
0.7,20,12.26,0.0,0.98
0.71,1,-12.2,0.0,0.96
0.71,2,-10.73,0.0,1.05
0.71,3,-9.27,0.0,1.18
0.71,4,-7.79,0.0,1.25
0.71,5,-6.29,0.0,1.24
0.71,6,-4.76,0.0,1.17
0.71,7,-3.24,0.0,1.1
0.71,8,-1.73,0.0,1.07
0.71,9,-0.22,0.0,1.03
0.71,10,0.07,0.0,0.67
0.71,11,0.0,0.0,0.45
0.71,12,0.2,0.0,0.65
0.71,13,1.68,0.0,0.85
0.71,14,3.2,0.0,0.94
0.71,15,4.71,0.0,1.01
0.71,16,6.23,0.0,1.08
0.71,17,7.76,0.0,1.15
0.71,18,9.26,0.0,1.17
0.71,19,10.74,0.0,1.11
0.71,20,12.21,0.0,1.0
0.73,1,-12.15,0.0,0.97
0.73,2,-10.68,0.0,1.06
0.73,3,-9.22,0.0,1.2
0.73,4,-7.75,0.0,1.27
0.73,5,-6.24,0.0,1.25
0.73,6,-4.71,0.0,1.18
0.73,7,-3.19,0.0,1.12
0.73,8,-1.68,0.0,1.08
0.73,9,-0.17,0.0,1.04
0.73,10,0.07,0.0,0.67
0.73,11,0.0,0.0,0.45
0.73,12,0.16,0.0,0.66
0.73,13,1.63,0.0,0.85
0.73,14,3.15,0.0,0.95
0.73,15,4.67,0.0,1.02
0.73,16,6.19,0.0,1.09
0.73,17,7.71,0.0,1.17
0.73,18,9.22,0.0,1.19
0.73,19,10.69,0.0,1.12
0.73,20,12.16,0.0,1.01
0.74,1,-12.11,0.0,0.98
0.74,2,-10.63,0.0,1.08
0.74,3,-9.17,0.0,1.21
0.74,4,-7.7,0.0,1.29
0.74,5,-6.19,0.0,1.27
0.74,6,-4.67,0.0,1.2
0.74,7,-3.14,0.0,1.13
0.74,8,-1.63,0.0,1.09
0.74,9,-0.12,0.0,1.06
0.74,10,0.07,0.0,0.67
0.74,11,0.0,0.0,0.45
0.74,12,0.13,0.0,0.66
0.74,13,1.58,0.0,0.86
0.74,14,3.1,0.0,0.96
0.74,15,4.62,0.0,1.03
0.74,16,6.14,0.0,1.11
0.74,17,7.66,0.0,1.18
0.74,18,9.17,0.0,1.21
0.74,19,10.65,0.0,1.14
0.74,20,12.11,0.0,1.02
0.76,1,-12.06,0.0,0.99
0.76,2,-10.58,0.0,1.09
0.76,3,-9.12,0.0,1.23
0.76,4,-7.65,0.0,1.31
0.76,5,-6.15,0.0,1.29
0.76,6,-4.62,0.0,1.22
0.76,7,-3.1,0.0,1.15
0.76,8,-1.59,0.0,1.11
0.76,9,-0.07,0.0,1.07
0.76,10,0.07,0.0,0.67
0.76,11,0.0,0.0,0.45
0.76,12,0.09,0.0,0.66
0.76,13,1.53,0.0,0.87
0.76,14,3.05,0.0,0.97
0.76,15,4.57,0.0,1.04
0.76,16,6.09,0.0,1.12
0.76,17,7.61,0.0,1.2
0.76,18,9.12,0.0,1.22
0.76,19,10.6,0.0,1.15
0.76,20,12.07,0.0,1.03
0.77,1,-12.01,0.0,1.0
0.77,2,-10.53,0.0,1.1
0.77,3,-9.08,0.0,1.24
0.77,4,-7.61,0.0,1.33
0.77,5,-6.1,0.0,1.31
0.77,6,-4.57,0.0,1.23
0.77,7,-3.05,0.0,1.16
0.77,8,-1.54,0.0,1.12
0.77,9,-0.03,0.0,1.08
0.77,10,0.07,0.0,0.67
0.77,11,0.0,0.0,0.45
0.77,12,0.06,0.0,0.66
0.77,13,1.48,0.0,0.88
0.77,14,3.0,0.0,0.98
0.77,15,4.52,0.0,1.05
0.77,16,6.04,0.0,1.14
0.77,17,7.57,0.0,1.21
0.77,18,9.07,0.0,1.24
0.77,19,10.55,0.0,1.17
0.77,20,12.02,0.0,1.04
0.79,1,-11.96,0.0,1.02
0.79,2,-10.48,0.0,1.12
0.79,3,-9.03,0.0,1.26
0.79,4,-7.56,0.0,1.34
0.79,5,-6.05,0.0,1.33
0.79,6,-4.52,0.0,1.25
0.79,7,-3.0,0.0,1.17
0.79,8,-1.49,0.0,1.13
0.79,9,0.02,0.0,1.09
0.79,10,0.07,0.0,0.67
0.79,11,0.0,0.0,0.45
0.79,12,-0.0,0.0,0.67
0.79,13,1.43,0.0,0.89
0.79,14,2.95,0.0,0.99
0.79,15,4.47,0.0,1.07
0.79,16,5.99,0.0,1.15
0.79,17,7.52,0.0,1.23
0.79,18,9.03,0.0,1.25
0.79,19,10.5,0.0,1.18
0.79,20,11.97,0.0,1.05
0.81,1,-11.91,0.0,1.03
0.81,2,-10.44,0.0,1.13
0.81,3,-8.98,0.0,1.28
0.81,4,-7.51,0.0,1.36
0.81,5,-6.01,0.0,1.34
0.81,6,-4.48,0.0,1.26
0.81,7,-2.95,0.0,1.19
0.81,8,-1.44,0.0,1.15
0.81,9,0.07,0.0,1.11
0.81,10,0.07,0.0,0.67
0.81,11,0.0,0.0,0.45
0.81,12,-0.07,0.0,0.67
0.81,13,1.38,0.0,0.9
0.81,14,2.91,0.0,1.0
0.81,15,4.42,0.0,1.08
0.81,16,5.95,0.0,1.16
0.81,17,7.47,0.0,1.25
0.81,18,8.98,0.0,1.27
0.81,19,10.46,0.0,1.2
0.81,20,11.92,0.0,1.07
0.82,1,-11.86,0.0,1.04
0.82,2,-10.39,0.0,1.14
0.82,3,-8.93,0.0,1.29
0.82,4,-7.47,0.0,1.38
0.82,5,-5.96,0.0,1.36
0.82,6,-4.43,0.0,1.28
0.82,7,-2.91,0.0,1.2
0.82,8,-1.39,0.0,1.16
0.82,9,0.12,0.0,1.12
0.82,10,0.07,0.0,0.67
0.82,11,0.0,0.0,0.45
0.82,12,-0.07,0.0,0.67
0.82,13,1.34,0.0,0.9
0.82,14,2.86,0.0,1.02
0.82,15,4.37,0.0,1.09
0.82,16,5.9,0.0,1.18
0.82,17,7.42,0.0,1.26
0.82,18,8.93,0.0,1.29
0.82,19,10.41,0.0,1.21
0.82,20,11.87,0.0,1.08
0.84,1,-11.81,0.0,1.05
0.84,2,-10.34,0.0,1.16
0.84,3,-8.89,0.0,1.31
0.84,4,-7.42,0.0,1.4
0.84,5,-5.91,0.0,1.38
0.84,6,-4.38,0.0,1.29
0.84,7,-2.86,0.0,1.22
0.84,8,-1.35,0.0,1.17
0.84,9,0.17,0.0,1.13
0.84,10,0.07,0.0,0.67
0.84,11,0.0,0.0,0.45
0.84,12,-0.07,0.0,0.67
0.84,13,1.29,0.0,0.91
0.84,14,2.81,0.0,1.03
0.84,15,4.33,0.0,1.1
0.84,16,5.85,0.0,1.19
0.84,17,7.38,0.0,1.28
0.84,18,8.88,0.0,1.3
0.84,19,10.36,0.0,1.23
0.84,20,11.82,0.0,1.09
0.85,1,-11.76,0.0,1.06
0.85,2,-10.29,0.0,1.17
0.85,3,-8.84,0.0,1.33
0.85,4,-7.37,0.0,1.42
0.85,5,-5.87,0.0,1.4
0.85,6,-4.34,0.0,1.31
0.85,7,-2.81,0.0,1.23
0.85,8,-1.3,0.0,1.19
0.85,9,0.21,0.0,1.15
0.85,10,0.07,0.0,0.67
0.85,11,0.0,0.0,0.45
0.85,12,-0.07,0.0,0.67
0.85,13,1.24,0.0,0.92
0.85,14,2.76,0.0,1.04
0.85,15,4.28,0.0,1.11
0.85,16,5.8,0.0,1.21
0.85,17,7.33,0.0,1.29
0.85,18,8.84,0.0,1.32
0.85,19,10.31,0.0,1.24
0.85,20,11.77,0.0,1.1
0.87,1,-11.72,0.0,1.07
0.87,2,-10.24,0.0,1.18
0.87,3,-8.79,0.0,1.34
0.87,4,-7.33,0.0,1.43
0.87,5,-5.82,0.0,1.41
0.87,6,-4.29,0.0,1.33
0.87,7,-2.76,0.0,1.25
0.87,8,-1.25,0.0,1.2
0.87,9,0.26,0.0,1.16
0.87,10,0.07,0.0,0.67
0.87,11,0.0,0.0,0.45
0.87,12,-0.07,0.0,0.67
0.87,13,1.19,0.0,0.93
0.87,14,2.71,0.0,1.05
0.87,15,4.23,0.0,1.13
0.87,16,5.75,0.0,1.22
0.87,17,7.28,0.0,1.31
0.87,18,8.79,0.0,1.33
0.87,19,10.26,0.0,1.25
0.87,20,11.73,0.0,1.11
0.88,1,-11.67,0.0,1.08
0.88,2,-10.2,0.0,1.19
0.88,3,-8.75,0.0,1.36
0.88,4,-7.28,0.0,1.45
0.88,5,-5.77,0.0,1.43
0.88,6,-4.24,0.0,1.34
0.88,7,-2.71,0.0,1.26
0.88,8,-1.2,0.0,1.22
0.88,9,0.31,0.0,1.17
0.88,10,0.07,0.0,0.67
0.88,11,0.0,0.0,0.45
0.88,12,-0.07,0.0,0.67
0.88,13,1.14,0.0,0.94
0.88,14,2.66,0.0,1.06
0.88,15,4.18,0.0,1.14
0.88,16,5.71,0.0,1.23
0.88,17,7.23,0.0,1.32
0.88,18,8.74,0.0,1.35
0.88,19,10.22,0.0,1.27
0.88,20,11.68,0.0,1.13
0.91,1,-11.62,0.0,1.09
0.91,2,-10.15,0.0,1.21
0.91,3,-8.7,0.0,1.37
0.91,4,-7.23,0.0,1.47
0.91,5,-5.73,0.0,1.45
0.91,6,-4.19,0.0,1.36
0.91,7,-2.67,0.0,1.28
0.91,8,-1.15,0.0,1.23
0.91,9,0.36,0.0,1.18
0.91,10,0.07,0.0,0.67
0.91,11,0.0,0.0,0.45
0.91,12,-0.07,0.0,0.67
0.91,13,1.09,0.0,0.95
0.91,14,2.61,0.0,1.07
0.91,15,4.13,0.0,1.15
0.91,16,5.66,0.0,1.25
0.91,17,7.19,0.0,1.34
0.91,18,8.7,0.0,1.37
0.91,19,10.17,0.0,1.28
0.91,20,11.63,0.0,1.14
0.92,1,-11.57,0.0,1.1
0.92,2,-10.1,0.0,1.22
0.92,3,-8.65,0.0,1.39
0.92,4,-7.19,0.0,1.49
0.92,5,-5.68,0.0,1.47
0.92,6,-4.15,0.0,1.37
0.92,7,-2.62,0.0,1.29
0.92,8,-1.1,0.0,1.24
0.92,9,0.41,0.0,1.2
0.92,10,0.07,0.0,0.67
0.92,11,0.0,0.0,0.45
0.92,12,-0.07,0.0,0.67
0.92,13,1.04,0.0,0.95
0.92,14,2.56,0.0,1.08
0.92,15,4.08,0.0,1.16
0.92,16,5.61,0.0,1.26
0.92,17,7.14,0.0,1.35
0.92,18,8.65,0.0,1.38
0.92,19,10.12,0.0,1.3
0.92,20,11.58,0.0,1.15
0.93,1,-11.52,0.0,1.11
0.93,2,-10.05,0.0,1.23
0.93,3,-8.6,0.0,1.41
0.93,4,-7.14,0.0,1.51
0.93,5,-5.63,0.0,1.48
0.93,6,-4.1,0.0,1.39
0.93,7,-2.57,0.0,1.3
0.93,8,-1.06,0.0,1.26
0.93,9,0.46,0.0,1.21
0.93,10,0.07,0.0,0.67
0.93,11,0.0,0.0,0.45
0.93,12,-0.07,0.0,0.67
0.93,13,0.99,0.0,0.96
0.93,14,2.51,0.0,1.09
0.93,15,4.03,0.0,1.17
0.93,16,5.56,0.0,1.27
0.93,17,7.09,0.0,1.37
0.93,18,8.6,0.0,1.4
0.93,19,10.07,0.0,1.31
0.93,20,11.53,0.0,1.16
0.95,1,-11.47,0.0,1.13
0.95,2,-10.0,0.0,1.25
0.95,3,-8.56,0.0,1.42
0.95,4,-7.09,0.0,1.52
0.95,5,-5.59,0.0,1.5
0.95,6,-4.05,0.0,1.41
0.95,7,-2.52,0.0,1.32
0.95,8,-1.01,0.0,1.27
0.95,9,0.49,0.0,1.22
0.95,10,0.07,0.0,0.67
0.95,11,0.0,0.0,0.45
0.95,12,-0.07,0.0,0.67
0.95,13,0.94,0.0,0.97
0.95,14,2.47,0.0,1.1
0.95,15,3.99,0.0,1.19
0.95,16,5.51,0.0,1.29
0.95,17,7.04,0.0,1.39
0.95,18,8.55,0.0,1.41
0.95,19,10.03,0.0,1.33
0.95,20,11.48,0.0,1.17
0.96,1,-11.42,0.0,1.14
0.96,2,-9.95,0.0,1.26
0.96,3,-8.51,0.0,1.44
0.96,4,-7.05,0.0,1.54
0.96,5,-5.54,0.0,1.52
0.96,6,-4.0,0.0,1.42
0.96,7,-2.48,0.0,1.33
0.96,8,-0.96,0.0,1.28
0.96,9,0.49,0.0,1.22
0.96,10,0.07,0.0,0.67
0.96,11,0.0,0.0,0.45
0.96,12,-0.07,0.0,0.67
0.96,13,0.89,0.0,0.98
0.96,14,2.42,0.0,1.11
0.96,15,3.94,0.0,1.2
0.96,16,5.47,0.0,1.3
0.96,17,7.0,0.0,1.4
0.96,18,8.51,0.0,1.43
0.96,19,9.98,0.0,1.34
0.96,20,11.43,0.0,1.18
0.98,1,-11.37,0.0,1.15
0.98,2,-9.91,0.0,1.27
0.98,3,-8.46,0.0,1.46
0.98,4,-7.0,0.0,1.56
0.98,5,-5.49,0.0,1.54
0.98,6,-3.96,0.0,1.44
0.98,7,-2.43,0.0,1.35
0.98,8,-0.91,0.0,1.3
0.98,9,0.49,0.0,1.22
0.98,10,0.07,0.0,0.67
0.98,11,0.0,0.0,0.45
0.98,12,-0.07,0.0,0.67
0.98,13,0.84,0.0,0.99
0.98,14,2.37,0.0,1.12
0.98,15,3.89,0.0,1.21
0.98,16,5.42,0.0,1.32
0.98,17,6.95,0.0,1.42
0.98,18,8.46,0.0,1.45
0.98,19,9.93,0.0,1.36
0.98,20,11.39,0.0,1.2
0.99,1,-11.33,0.0,1.16
0.99,2,-9.86,0.0,1.29
0.99,3,-8.42,0.0,1.47
0.99,4,-6.95,0.0,1.58
0.99,5,-5.44,0.0,1.55
0.99,6,-3.91,0.0,1.45
0.99,7,-2.38,0.0,1.36
0.99,8,-0.86,0.0,1.31
0.99,9,0.49,0.0,1.22
0.99,10,0.07,0.0,0.67
0.99,11,0.0,0.0,0.45
0.99,12,-0.07,0.0,0.67
0.99,13,0.79,0.0,1.0
0.99,14,2.32,0.0,1.13
0.99,15,3.84,0.0,1.22
0.99,16,5.37,0.0,1.33
0.99,17,6.9,0.0,1.43
0.99,18,8.41,0.0,1.46
0.99,19,9.88,0.0,1.37
0.99,20,11.34,0.0,1.21
1.01,1,-11.28,0.0,1.17
1.01,2,-9.81,0.0,1.3
1.01,3,-8.37,0.0,1.49
1.01,4,-6.91,0.0,1.6
1.01,5,-5.4,0.0,1.57
1.01,6,-3.86,0.0,1.47
1.01,7,-2.33,0.0,1.38
1.01,8,-0.82,0.0,1.32
1.01,9,0.49,0.0,1.22
1.01,10,0.07,0.0,0.67
1.01,11,0.0,0.0,0.45
1.01,12,-0.07,0.0,0.67
1.01,13,0.74,0.0,1.0
1.01,14,2.27,0.0,1.14
1.01,15,3.79,0.0,1.23
1.01,16,5.32,0.0,1.34
1.01,17,6.85,0.0,1.45
1.01,18,8.36,0.0,1.48
1.01,19,9.83,0.0,1.39
1.01,20,11.29,0.0,1.22
1.02,1,-11.23,0.0,1.18
1.02,2,-9.76,0.0,1.31
1.02,3,-8.32,0.0,1.5
1.02,4,-6.86,0.0,1.61
1.02,5,-5.35,0.0,1.59
1.02,6,-3.81,0.0,1.49
1.02,7,-2.28,0.0,1.39
1.02,8,-0.77,0.0,1.34
1.02,9,0.49,0.0,1.22
1.02,10,0.07,0.0,0.67
1.02,11,0.0,0.0,0.45
1.02,12,-0.07,0.0,0.67
1.02,13,0.7,0.0,1.01
1.02,14,2.22,0.0,1.15
1.02,15,3.74,0.0,1.25
1.02,16,5.27,0.0,1.36
1.02,17,6.81,0.0,1.46
1.02,18,8.32,0.0,1.49
1.02,19,9.79,0.0,1.4
1.02,20,11.24,0.0,1.23
1.04,1,-11.18,0.0,1.19
1.04,2,-9.71,0.0,1.33
1.04,3,-8.27,0.0,1.52
1.04,4,-6.81,0.0,1.63
1.04,5,-5.3,0.0,1.61
1.04,6,-3.77,0.0,1.5
1.04,7,-2.24,0.0,1.4
1.04,8,-0.72,0.0,1.35
1.04,9,0.49,0.0,1.22
1.04,10,0.07,0.0,0.67
1.04,11,0.0,0.0,0.45
1.04,12,-0.07,0.0,0.67
1.04,13,0.65,0.0,1.02
1.04,14,2.17,0.0,1.16
1.04,15,3.7,0.0,1.26
1.04,16,5.23,0.0,1.37
1.04,17,6.76,0.0,1.48
1.04,18,8.27,0.0,1.51
1.04,19,9.74,0.0,1.41
1.04,20,11.19,0.0,1.24
1.06,1,-11.13,0.0,1.2
1.06,2,-9.66,0.0,1.34
1.06,3,-8.23,0.0,1.54
1.06,4,-6.77,0.0,1.65
1.06,5,-5.26,0.0,1.62
1.06,6,-3.72,0.0,1.52
1.06,7,-2.19,0.0,1.42
1.06,8,-0.67,0.0,1.37
1.06,9,0.49,0.0,1.22
1.06,10,0.07,0.0,0.67
1.06,11,0.0,0.0,0.45
1.06,12,-0.07,0.0,0.67
1.06,13,0.61,0.0,1.02
1.06,14,2.12,0.0,1.17
1.06,15,3.65,0.0,1.27
1.06,16,5.18,0.0,1.39
1.06,17,6.71,0.0,1.5
1.06,18,8.22,0.0,1.53
1.06,19,9.69,0.0,1.43
1.06,20,11.14,0.0,1.26
1.07,1,-11.08,0.0,1.21
1.07,2,-9.62,0.0,1.35
1.07,3,-8.18,0.0,1.55
1.07,4,-6.72,0.0,1.67
1.07,5,-5.21,0.0,1.64
1.07,6,-3.67,0.0,1.53
1.07,7,-2.14,0.0,1.43
1.07,8,-0.62,0.0,1.38
1.07,9,0.49,0.0,1.22
1.07,10,0.07,0.0,0.67
1.07,11,0.0,0.0,0.45
1.07,12,-0.07,0.0,0.67
1.07,13,0.56,0.0,1.02
1.07,14,2.08,0.0,1.18
1.07,15,3.6,0.0,1.28
1.07,16,5.13,0.0,1.4
1.07,17,6.66,0.0,1.51
1.07,18,8.18,0.0,1.54
1.07,19,9.64,0.0,1.44
1.07,20,11.09,0.0,1.27
1.09,1,-11.03,0.0,1.22
1.09,2,-9.57,0.0,1.37
1.09,3,-8.13,0.0,1.57
1.09,4,-6.67,0.0,1.69
1.09,5,-5.16,0.0,1.66
1.09,6,-3.63,0.0,1.55
1.09,7,-2.09,0.0,1.45
1.09,8,-0.58,0.0,1.39
1.09,9,0.49,0.0,1.22
1.09,10,0.07,0.0,0.67
1.09,11,0.0,0.0,0.45
1.09,12,-0.07,0.0,0.67
1.09,13,0.51,0.0,1.03
1.09,14,2.03,0.0,1.2
1.09,15,3.55,0.0,1.3
1.09,16,5.08,0.0,1.41
1.09,17,6.62,0.0,1.53
1.09,18,8.13,0.0,1.56
1.09,19,9.6,0.0,1.46
1.09,20,11.05,0.0,1.28
1.1,1,-10.98,0.0,1.23
1.1,2,-9.52,0.0,1.38
1.1,3,-8.08,0.0,1.59
1.1,4,-6.63,0.0,1.7
1.1,5,-5.12,0.0,1.68
1.1,6,-3.58,0.0,1.57
1.1,7,-2.04,0.0,1.46
1.1,8,-0.53,0.0,1.41
1.1,9,0.49,0.0,1.22
1.1,10,0.07,0.0,0.67
1.1,11,0.0,0.0,0.45
1.1,12,-0.07,0.0,0.67
1.1,13,0.47,0.0,1.03
1.1,14,1.98,0.0,1.21
1.1,15,3.5,0.0,1.31
1.1,16,5.03,0.0,1.43
1.1,17,6.57,0.0,1.54
1.1,18,8.08,0.0,1.57
1.1,19,9.55,0.0,1.47
1.1,20,11.0,0.0,1.29
1.12,1,-10.94,0.0,1.25
1.12,2,-9.47,0.0,1.39
1.12,3,-8.04,0.0,1.6
1.12,4,-6.58,0.0,1.72
1.12,5,-5.07,0.0,1.69
1.12,6,-3.53,0.0,1.58
1.12,7,-2.0,0.0,1.48
1.12,8,-0.48,0.0,1.42
1.12,9,0.49,0.0,1.22
1.12,10,0.07,0.0,0.67
1.12,11,0.0,0.0,0.45
1.12,12,-0.07,0.0,0.67
1.12,13,0.42,0.0,1.03
1.12,14,1.93,0.0,1.22
1.12,15,3.45,0.0,1.32
1.12,16,4.99,0.0,1.44
1.12,17,6.52,0.0,1.56
1.12,18,8.03,0.0,1.59
1.12,19,9.5,0.0,1.49
1.12,20,10.95,0.0,1.3
1.13,1,-10.89,0.0,1.26
1.13,2,-9.42,0.0,1.4
1.13,3,-7.99,0.0,1.62
1.13,4,-6.54,0.0,1.74
1.13,5,-5.02,0.0,1.71
1.13,6,-3.48,0.0,1.6
1.13,7,-1.95,0.0,1.49
1.13,8,-0.43,0.0,1.43
1.13,9,0.49,0.0,1.22
1.13,10,0.07,0.0,0.67
1.13,11,0.0,0.0,0.45
1.13,12,-0.07,0.0,0.67
1.13,13,0.36,0.0,1.03
1.13,14,1.88,0.0,1.23
1.13,15,3.4,0.0,1.33
1.13,16,4.94,0.0,1.45
1.13,17,6.47,0.0,1.57
1.13,18,7.99,0.0,1.61
1.13,19,9.45,0.0,1.5
1.13,20,10.9,0.0,1.31
1.15,1,-10.84,0.0,1.27
1.15,2,-9.38,0.0,1.42
1.15,3,-7.94,0.0,1.63
1.15,4,-6.49,0.0,1.76
1.15,5,-4.98,0.0,1.73
1.15,6,-3.44,0.0,1.61
1.15,7,-1.9,0.0,1.51
1.15,8,-0.38,0.0,1.45
1.15,9,0.49,0.0,1.22
1.15,10,0.07,0.0,0.67
1.15,11,0.0,0.0,0.45
1.15,12,-0.07,0.0,0.67
1.15,13,0.31,0.0,1.04
1.15,14,1.83,0.0,1.24
1.15,15,3.36,0.0,1.34
1.15,16,4.89,0.0,1.47
1.15,17,6.43,0.0,1.59
1.15,18,7.94,0.0,1.62
1.15,19,9.4,0.0,1.52
1.15,20,10.85,0.0,1.33
1.16,1,-10.79,0.0,1.28
1.16,2,-9.33,0.0,1.43
1.16,3,-7.9,0.0,1.65
1.16,4,-6.44,0.0,1.78
1.16,5,-4.93,0.0,1.75
1.16,6,-3.39,0.0,1.63
1.16,7,-1.85,0.0,1.52
1.16,8,-0.34,0.0,1.46
1.16,9,0.49,0.0,1.22
1.16,10,0.07,0.0,0.67
1.16,11,0.0,0.0,0.45
1.16,12,-0.07,0.0,0.67
1.16,13,0.26,0.0,1.05
1.16,14,1.78,0.0,1.25
1.16,15,3.31,0.0,1.36
1.16,16,4.84,0.0,1.48
1.16,17,6.38,0.0,1.6
1.16,18,7.89,0.0,1.64
1.16,19,9.36,0.0,1.53
1.16,20,10.8,0.0,1.34
1.18,1,-10.74,0.0,1.29
1.18,2,-9.28,0.0,1.44
1.18,3,-7.85,0.0,1.67
1.18,4,-6.4,0.0,1.79
1.18,5,-4.88,0.0,1.76
1.18,6,-3.34,0.0,1.65
1.18,7,-1.81,0.0,1.53
1.18,8,-0.29,0.0,1.47
1.18,9,0.49,0.0,1.22
1.18,10,0.07,0.0,0.67
1.18,11,0.0,0.0,0.45
1.18,12,-0.07,0.0,0.67
1.18,13,0.21,0.0,1.05
1.18,14,1.73,0.0,1.26
1.18,15,3.26,0.0,1.37
1.18,16,4.79,0.0,1.5
1.18,17,6.33,0.0,1.62
1.18,18,7.84,0.0,1.66
1.18,19,9.31,0.0,1.55
1.18,20,10.75,0.0,1.35
1.2,1,-10.69,0.0,1.3
1.2,2,-9.23,0.0,1.46
1.2,3,-7.8,0.0,1.68
1.2,4,-6.35,0.0,1.81
1.2,5,-4.84,0.0,1.78
1.2,6,-3.29,0.0,1.66
1.2,7,-1.76,0.0,1.55
1.2,8,-0.24,0.0,1.49
1.2,9,0.49,0.0,1.22
1.2,10,0.07,0.0,0.67
1.2,11,0.0,0.0,0.45
1.2,12,-0.07,0.0,0.67
1.2,13,0.15,0.0,1.06
1.2,14,1.68,0.0,1.27
1.2,15,3.21,0.0,1.38
1.2,16,4.75,0.0,1.51
1.2,17,6.29,0.0,1.64
1.2,18,7.8,0.0,1.67
1.2,19,9.26,0.0,1.56
1.2,20,10.71,0.0,1.36
1.21,1,-10.64,0.0,1.31
1.21,2,-9.18,0.0,1.47
1.21,3,-7.75,0.0,1.7
1.21,4,-6.3,0.0,1.83
1.21,5,-4.79,0.0,1.8
1.21,6,-3.25,0.0,1.68
1.21,7,-1.71,0.0,1.56
1.21,8,-0.19,0.0,1.5
1.21,9,0.49,0.0,1.22
1.21,10,0.07,0.0,0.67
1.21,11,0.0,0.0,0.45
1.21,12,-0.07,0.0,0.67
1.21,13,0.11,0.0,1.08
1.21,14,1.64,0.0,1.28
1.21,15,3.16,0.0,1.39
1.21,16,4.7,0.0,1.52
1.21,17,6.24,0.0,1.65
1.21,18,7.75,0.0,1.69
1.21,19,9.21,0.0,1.57
1.21,20,10.66,0.0,1.37
1.23,1,-10.59,0.0,1.32
1.23,2,-9.13,0.0,1.48
1.23,3,-7.71,0.0,1.72
1.23,4,-6.26,0.0,1.85
1.23,5,-4.74,0.0,1.82
1.23,6,-3.2,0.0,1.69
1.23,7,-1.66,0.0,1.58
1.23,8,-0.14,0.0,1.51
1.23,9,0.49,0.0,1.22
1.23,10,0.07,0.0,0.67
1.23,11,0.0,0.0,0.45
1.23,12,-0.07,0.0,0.67
1.23,13,0.06,0.0,1.09
1.23,14,1.59,0.0,1.29
1.23,15,3.11,0.0,1.4
1.23,16,4.65,0.0,1.54
1.23,17,6.19,0.0,1.67
1.23,18,7.7,0.0,1.7
1.23,19,9.17,0.0,1.59
1.23,20,10.61,0.0,1.39
1.24,1,-10.55,0.0,1.33
1.24,2,-9.09,0.0,1.5
1.24,3,-7.66,0.0,1.73
1.24,4,-6.21,0.0,1.87
1.24,5,-4.7,0.0,1.84
1.24,6,-3.15,0.0,1.71
1.24,7,-1.61,0.0,1.59
1.24,8,-0.1,0.0,1.53
1.24,9,0.49,0.0,1.22
1.24,10,0.07,0.0,0.67
1.24,11,0.0,0.0,0.45
1.24,12,-0.07,0.0,0.67
1.24,13,0.01,0.0,1.1
